Date,Electricity consumption(MW),Electricity production(MW),Electricity consumption player(MW),Electricity consumption Industrial Zones(MW),Electricity consumption Commercial Zones (MW),Electricity consumption Residential Zones(MW),Electricity consumption Office Zones(MW),Temperature(°C)
2025-08-27T22:57:00,189,72,19.504,42.544,5.776,118.72,3.328,11.98447
2025-08-27T23:09:08,193,72,19.52,45.36,6.288,119.104,3.456,11.97676
2025-08-27T23:21:03,193,72,19.472,45.52,5.728,119.28,3.456,11.96953
2025-08-27T23:33:07,190,72,19.568,42.88,5.728,119.296,3.472,11.96227
2025-08-27T23:45:07,193,72,19.52,45.424,5.728,119.152,3.392,11.95605
2025-08-27T23:57:02,191,72,19.52,43.648,5.984,119.168,3.504,11.94985
2025-08-28T00:09:01,193,72,19.488,44.944,6.128,119.216,3.376,11.94365
2025-08-28T00:21:07,194,72,19.568,46,5.824,119.168,3.44,11.93838
2025-08-28T00:33:06,195,72,19.632,46.848,6.176,119.568,3.36,11.9332
2025-08-28T00:45:07,194,72,19.504,46.56,5.792,119.072,3.52,11.92801
2025-08-28T00:57:03,194,72,19.52,46.32,6.288,119.264,3.376,11.9232
2025-08-28T01:09:06,196,72,19.536,48.464,5.84,118.896,3.376,11.91903
2025-08-28T01:21:05,194,72,19.536,46.784,6.16,118.96,3.504,11.91488
2025-08-28T01:33:04,194,72,19.584,45.84,6.192,119.072,3.456,11.9107
2025-08-28T01:45:03,194,72,19.52,45.472,6.128,119.504,3.504,11.90654
2025-08-28T01:57:05,192,72,19.536,44.384,6.016,119.376,3.584,11.90322
2025-08-28T02:09:03,192,72,19.552,44.368,5.984,119.328,3.456,11.9001
2025-08-28T02:21:05,191,72,19.568,43.408,6.24,119.216,3.376,11.89697
2025-08-28T02:33:03,192,72,19.536,43.904,6.048,119.472,3.536,11.89384
2025-08-28T02:45:01,191,72,19.488,42.88,6.208,119.376,3.488,11.89073
2025-08-28T02:57:01,194,72,19.568,45.472,6,119.488,3.472,11.88762
2025-08-28T03:09:03,193,72,19.568,44.736,6.336,119.36,3.472,11.88522
2025-08-28T03:21:04,193,72,19.568,45.408,6,119.424,3.456,11.88312
2025-08-28T03:33:06,193,72,19.616,45.232,5.984,119.504,3.472,11.88104
2025-08-28T03:45:07,195,72,19.488,46.736,6.176,119.664,3.44,11.88401
2025-08-28T03:57:07,193,72,19.456,45.984,6.048,118.864,3.408,12.17596
2025-08-28T04:09:01,191,72,19.376,45.104,5.904,118.016,3.296,12.45119
2025-08-28T04:21:07,190,72,19.344,44.96,5.936,117.376,3.328,12.71493
2025-08-28T04:33:00,188,72,19.168,43.296,5.632,116.944,3.36,12.9606
2025-08-28T04:45:06,187,72,19.136,43.424,5.344,116.192,3.312,13.19838
2025-08-28T04:57:09,185,72,19.056,42.096,5.296,115.68,3.344,13.42161
2025-08-28T05:09:01,184,72,18.96,41.904,5.104,115.344,3.248,13.63031
2025-08-28T05:21:00,182,72,18.96,40.016,5.088,114.8,3.344,13.83018
2025-08-28T05:33:06,181,72,18.8,40.304,5.12,113.6,3.232,14.02194
2025-08-28T05:45:07,184,72,18.784,44.288,5.088,113.264,3.232,14.20001
2025-08-28T05:57:00,181,72,18.768,42.224,4.832,112.304,3.296,14.36761
2025-08-28T06:09:04,202,85,18.784,64.32,5.008,111.408,3.168,14.52925
2025-08-28T06:21:05,203,85,18.832,65.12,5.008,111.76,3.168,14.68184
2025-08-28T06:33:02,202,85,18.784,65.056,4.88,110.896,3.056,14.8245
2025-08-28T06:45:01,202,85,18.736,65.424,4.944,110.576,3.056,14.96072
2025-08-28T06:57:03,200,85,18.624,63.568,4.736,110.208,3.152,15.0903
2025-08-28T07:09:07,198,85,18.704,62.576,4.768,109.28,3.04,15.2126
2025-08-28T07:21:05,197,85,18.608,61.6,4.8,109.248,3.072,15.3281
2025-08-28T07:33:05,197,85,18.56,62.432,4.624,108.608,3.2,15.43776
2025-08-28T07:45:06,197,85,18.48,63.312,4.56,108.256,3.12,15.5414
2025-08-28T07:57:06,195,85,18.528,61.904,4.544,108,2.992,15.63945
2025-08-28T08:09:04,195,85,18.432,62.288,4.416,107.472,3.072,15.73203
2025-08-28T08:21:01,197,85,18.48,64.032,4.496,107.392,3.008,15.81972
2025-08-28T08:33:00,192,85,18.416,60.32,4.464,106.64,2.992,15.90328
2025-08-28T08:45:03,191,85,18.32,59.2,4.576,106.304,2.928,15.98226
2025-08-28T08:57:06,191,85,18.368,59.216,4.384,106.176,3.024,16.05715
2025-08-28T09:09:01,191,85,18.256,59.792,4.384,105.792,2.976,16.12742
2025-08-28T09:21:01,189,85,18.368,57.92,4.496,105.296,3.008,16.19498
2025-08-28T09:33:01,187,85,18.304,56.592,4.496,105.088,3.04,16.25808
2025-08-28T09:45:04,186,85,18.336,54.816,4.272,105.648,2.928,16.3183
2025-08-28T09:57:03,185,85,18.176,56.016,4.304,104.112,2.944,16.37554
2025-08-28T10:09:08,184,85,18.24,54.448,4.304,104.176,2.912,16.4293
2025-08-28T10:21:00,185,85,18.208,56.416,4.24,103.664,2.96,16.47971
2025-08-28T10:33:04,184,85,18.16,54.72,4.192,104.304,2.912,16.52834
2025-08-28T10:45:04,182,85,18.208,53.36,4.304,103.776,2.896,16.57394
2025-08-28T10:57:00,178,85,18.256,49.856,4.24,103.072,3.008,16.61694
2025-08-28T11:09:01,178,85,18.24,49.552,4.256,103.744,3.088,16.65803
2025-08-28T11:21:06,177,85,18.128,49.392,4.08,103.552,2.832,16.69698
2025-08-28T11:33:03,175,85,18.128,47.456,4.16,102.976,2.864,16.73386
2025-08-28T11:45:09,173,85,18.128,45.6,4.272,102.592,3.008,16.76859
2025-08-28T11:57:06,174,85,18.128,46,4.064,103.456,2.912,16.8016
2025-08-28T12:09:07,175,85,18.064,47.52,4.064,102.512,2.864,16.83287
2025-08-28T12:21:02,178,85,18.08,50.992,4.112,102.592,2.88,16.86209
2025-08-28T12:33:02,179,85,18.064,52.688,4.224,101.648,2.864,16.88981
2025-08-28T12:45:02,179,85,18.128,51.648,4.128,102.576,2.816,16.91648
2025-08-28T12:57:05,179,85,18.096,51.648,4.096,102.592,2.944,16.94159
2025-08-28T13:09:02,178,85,18,51.12,4.016,101.936,2.928,16.96505
2025-08-28T13:21:02,176,85,18.048,49.024,3.968,102.16,2.88,16.98791
2025-08-28T13:33:00,175,85,17.968,48.736,4.16,101.984,2.88,17.00876
2025-08-28T13:45:04,175,85,18.032,48.24,4.144,102.192,2.896,17.02934
2025-08-28T13:57:02,178,80,18.08,51.6,4.16,102.16,2.832,17.048
2025-08-28T14:09:00,176,80,18.016,50.016,3.888,101.856,2.944,17.06637
2025-08-28T14:21:04,175,80,17.856,48.768,4.048,101.648,2.832,17.08317
2025-08-28T14:33:03,179,80,18.032,52.944,4.064,101.504,2.912,17.09983
2025-08-28T14:45:04,179,80,18.064,53.76,3.888,101.088,2.8,17.11468
2025-08-28T14:57:00,181,80,18,54.96,3.984,101.76,2.96,17.12915
2025-08-28T15:09:05,181,80,18,55.68,3.952,101.472,2.848,17.14333
2025-08-28T15:21:00,181,80,17.984,55.168,4.064,101.232,2.832,17.15579
2025-08-28T15:33:05,179,80,17.952,52.848,4.112,101.488,2.816,17.16831
2025-08-28T15:45:00,180,80,18,53.952,4.08,101.264,2.848,17.18038
2025-08-28T15:57:03,181,80,18.048,54.88,3.984,102.128,2.864,17.19079
2025-08-28T16:09:00,180,80,17.936,54.688,4.112,101.456,2.784,17.20119
2025-08-28T16:21:03,180,80,17.92,54.896,3.968,100.8,2.912,17.21164
2025-08-28T16:33:08,180,80,17.952,53.856,4.096,101.296,2.864,17.22098
2025-08-28T16:45:03,180,80,17.856,54.384,3.968,100.928,2.864,17.22928
2025-08-28T16:57:05,180,80,17.92,54.8,4.128,100.384,2.912,17.23764
2025-08-28T17:09:07,181,80,17.952,55.712,3.984,100.912,2.928,17.24603
2025-08-28T17:21:07,180,80,17.968,54.992,4,100.352,2.8,17.24844
2025-08-28T17:33:02,182,80,18.08,54.72,4.064,102.672,2.944,16.7802
2025-08-28T17:45:04,184,80,18.256,55.248,4.208,103.936,2.928,16.33522
2025-08-28T17:57:01,188,80,18.352,56.432,4.416,106.032,3.024,15.915
2025-08-28T18:09:04,187,80,18.464,55.088,4.432,106.608,3.024,15.51346
2025-08-28T18:21:01,189,80,18.544,54.512,4.784,108.16,3.072,15.13741
2025-08-28T18:33:04,193,80,18.752,56.72,4.848,109.808,3.12,14.77773
2025-08-28T18:45:06,194,80,18.912,56.352,4.912,111.296,3.216,14.43786
2025-08-28T18:57:03,194,80,18.848,54.944,5.152,112.224,3.248,14.11781
2025-08-28T19:09:02,194,80,19.008,53.056,4.976,113.936,3.2,13.81526
2025-08-28T19:21:06,196,80,19.104,54.144,5.264,114.416,3.264,13.52538
2025-08-28T19:33:06,197,80,19.232,54.032,5.312,115.152,3.392,13.25246
2025-08-28T19:45:07,198,80,19.328,54.16,5.648,116.016,3.344,12.99501
2025-08-28T19:57:02,199,80,19.408,54.464,5.728,116.448,3.264,12.75164
2025-08-28T20:09:05,199,80,19.44,54.384,5.664,116.896,3.44,12.51951
2025-08-28T20:21:05,201,80,19.504,54.896,5.744,117.648,3.408,12.30092
2025-08-28T20:33:07,200,80,19.552,53.68,5.776,118.08,3.44,12.09134
2025-08-28T20:45:02,201,80,19.648,54.64,5.664,118.496,3.456,11.89739
2025-08-28T20:57:04,203,80,19.728,55.216,5.888,118.88,3.344,11.71099
2025-08-28T21:09:03,203,80,19.808,55.008,6.128,119.552,3.44,11.53544
2025-08-28T21:21:07,207,80,19.776,57.408,6.144,120.544,3.568,11.36713
2025-08-28T21:33:06,209,80,19.856,59.472,6.4,120.096,3.408,11.20995
2025-08-28T21:45:00,210,80,19.952,59.472,6.656,120.512,3.6,11.06136
2025-08-28T21:57:04,210,80,19.968,59.584,6.56,121.152,3.504,10.9195
2025-08-28T22:09:02,196,67,19.872,44.256,6.848,121.712,3.552,10.78615
2025-08-28T22:21:07,195,67,19.952,42.96,6.528,121.984,3.632,10.65791
2025-08-28T22:33:02,195,67,20.032,42.976,6.64,121.904,3.568,10.53894
2025-08-28T22:45:05,196,67,20.016,43.904,6.816,122.368,3.472,10.4249
2025-08-28T22:57:00,197,67,20.064,44.24,7.072,122.304,3.632,10.31761
2025-08-28T23:09:03,199,67,20.16,45.248,6.976,123.056,3.664,10.21537
2025-08-28T23:21:00,201,67,20.096,47.552,7.04,123.072,3.68,10.1191
2025-08-28T23:33:03,201,67,20.128,47.072,6.88,123.68,3.6,10.02701
2025-08-28T23:45:05,201,68,20.144,46.656,7.248,123.76,3.632,9.940578
2025-08-28T23:57:02,203,70,20.176,48.144,7.2,124.16,3.584,9.858915
2025-08-29T00:09:04,202,70,20.224,46.64,7.152,124.416,3.632,9.781035
2025-08-29T00:21:01,202,70,20.224,46.88,7.504,124.256,3.632,9.707523
2025-08-29T00:33:07,200,70,20.288,44.992,7.232,124.608,3.568,9.637806
2025-08-29T00:45:00,203,70,20.32,47.648,7.376,124.32,3.6,9.572339
2025-08-29T00:57:00,202,70,20.272,46.336,7.328,124.624,3.712,9.509993
2025-08-29T01:09:01,202,70,20.368,46.784,7.44,124.464,3.68,9.450947
2025-08-29T01:21:00,201,70,20.4,44.64,7.68,124.832,3.728,9.395076
2025-08-29T01:33:03,202,70,20.32,45.168,7.584,125.6,3.696,9.341864
2025-08-29T01:45:03,202,72,20.352,45.344,7.328,125.504,3.696,9.291777
2025-08-29T01:57:01,206,72,20.416,48.496,7.488,125.984,3.808,9.244511
2025-08-29T02:09:00,205,72,20.448,48,7.728,125.792,3.728,9.19955
2025-08-29T02:21:03,205,72,20.448,47.472,7.584,125.984,3.808,9.156827
2025-08-29T02:33:00,205,72,20.432,47.968,7.76,125.616,3.856,9.116632
2025-08-29T02:45:04,203,72,20.496,46.336,7.328,125.664,3.76,9.078376
2025-08-29T02:57:04,204,72,20.544,46.32,7.648,126.384,3.76,9.042112
2025-08-29T03:09:02,203,72,20.464,44.848,7.744,126.64,3.824,9.008095
2025-08-29T03:21:02,201,72,20.384,44.112,7.632,126,3.744,8.975666
2025-08-29T03:33:05,204,72,20.432,46.416,7.808,126.112,3.792,8.944902
2025-08-29T03:45:05,206,72,20.576,47.904,7.792,126.544,3.744,8.915891
2025-08-29T03:57:02,206,72,20.48,48.448,7.76,126.272,3.792,8.888474
2025-08-29T04:09:05,207,72,20.544,49.072,7.632,126.352,3.808,8.86238
2025-08-29T04:21:06,206,72,20.512,47.392,7.808,126.736,3.808,8.83778
2025-08-29T04:33:02,204,72,20.416,45.888,7.904,126.496,3.808,8.814517
2025-08-29T04:45:02,206,72,20.624,46.352,7.824,127.424,3.84,8.792362
2025-08-29T04:57:01,206,72,20.576,47.232,7.856,127.184,3.712,8.771441
2025-08-29T05:09:04,205,72,20.576,45.84,7.984,126.944,3.872,8.751501
2025-08-29T05:21:04,204,72,20.608,45.328,7.808,127.056,3.728,8.732702
2025-08-29T05:33:04,204,72,20.592,45.296,7.872,127.344,3.712,8.714965
2025-08-29T05:45:02,205,72,20.544,46.72,7.984,126.928,3.728,8.698281
2025-08-29T05:57:04,206,72,20.608,46.304,7.984,127.536,3.824,8.682407
2025-08-29T06:09:04,230,85,20.816,70.368,8.096,127.2,3.92,8.667278
2025-08-29T06:21:04,231,85,20.72,72.4,7.792,127.12,3.824,8.652942
2025-08-29T06:33:01,231,85,20.704,72.096,7.84,127.056,3.84,8.639527
2025-08-29T06:45:03,232,85,20.704,73.536,7.648,127.088,3.792,8.626735
2025-08-29T06:57:01,234,85,20.656,75.36,8.048,126.88,3.728,8.614579
2025-08-29T07:09:03,234,85,20.752,74.832,7.824,127.408,3.808,8.603103
2025-08-29T07:21:05,231,85,20.688,72.576,7.808,126.16,3.824,9.181157
2025-08-29T07:33:01,228,85,20.384,72.864,7.296,124.4,3.76,9.860996
2025-08-29T07:45:02,223,85,20.192,69.712,6.864,122.784,3.632,10.50293
2025-08-29T07:57:02,219,85,20,68.864,6.48,120.896,3.568,11.11024
2025-08-29T08:09:06,217,85,19.84,67.504,6.144,120.032,3.504,11.68893
2025-08-29T08:21:00,211,85,19.568,64.656,5.888,118.256,3.424,12.2309
2025-08-29T08:33:06,208,85,19.44,63.392,5.456,116.64,3.408,12.75162
2025-08-29T08:45:00,204,85,19.344,60.832,5.504,115.728,3.44,13.23616
2025-08-29T08:57:02,205,85,19.072,63.344,5.408,114.464,3.328,13.70097
2025-08-29T09:09:01,203,85,18.992,62.512,5.168,113.232,3.328,14.13982
2025-08-29T09:21:04,200,85,18.816,61.792,4.768,111.552,3.312,14.55681
2025-08-29T09:33:00,194,85,18.72,58.16,4.64,110.048,3.184,14.94629
2025-08-29T09:45:04,192,85,18.624,57.488,4.592,108.24,3.136,15.32156
2025-08-29T09:57:01,190,85,18.496,56.864,4.272,107.552,3.024,15.67265
2025-08-29T10:09:04,185,85,18.32,54.096,4.384,106.144,3.024,16.00753
2025-08-29T10:21:04,183,85,18.272,53.92,4.448,104.336,2.992,16.32316
2025-08-29T10:33:01,182,85,18.128,53.968,4.288,103.424,2.944,16.62147
2025-08-29T10:45:01,179,85,18.144,52.368,4.16,102.304,2.992,16.90475
2025-08-29T10:57:04,177,85,17.984,52.144,4.048,100.416,2.992,17.17392
2025-08-29T11:09:03,174,85,17.888,49.744,4.112,100.048,2.912,17.42762
2025-08-29T11:21:01,175,85,17.808,51.92,3.76,98.8,2.928,17.66804
2025-08-29T11:33:01,173,85,17.696,50.56,3.808,98.24,2.864,17.8955
2025-08-29T11:45:02,172,85,17.68,51.184,3.76,97.36,2.832,18.11126
2025-08-29T11:57:02,172,85,17.568,50.864,3.824,97.12,2.832,18.31537
2025-08-29T12:09:03,171,85,17.504,50.704,3.84,96.208,2.848,18.50949
2025-08-29T12:21:00,170,85,17.264,50.672,3.776,95.552,2.832,18.69133
2025-08-29T12:33:05,167,85,17.088,48.784,3.68,94.88,2.752,18.86564
2025-08-29T12:45:00,165,85,16.784,47.2,3.632,94.624,2.8,19.02852
2025-08-29T12:57:03,163,85,16.864,45.84,3.616,94.016,2.768,19.18446
2025-08-29T13:09:03,164,85,16.688,47.808,3.536,94.08,2.736,19.33191
2025-08-29T13:21:05,163,85,16.272,47.728,3.584,93.216,2.72,19.47162
2025-08-29T13:33:00,165,85,16.432,50,3.536,92.912,2.72,19.60254
2025-08-29T13:45:02,162,85,15.936,47.552,3.52,92.688,2.736,19.7275
2025-08-29T13:57:05,159,85,15.248,46.016,3.472,92.368,2.704,19.84644
2025-08-29T14:09:04,158,85,15.248,44.928,3.472,92.288,2.704,19.95796
2025-08-29T14:21:00,158,85,15.248,45.328,3.472,92.176,2.704,20.06362
2025-08-29T14:33:04,158,85,15.248,44.624,3.472,92.208,2.704,20.16452
2025-08-29T14:45:01,159,85,15.248,46.24,3.472,92.208,2.704,20.25932
2025-08-29T14:57:04,161,85,15.248,47.712,3.472,92.192,2.704,20.34946
2025-08-29T15:09:02,161,85,15.248,48.08,3.472,92.208,2.704,20.43411
2025-08-29T15:21:05,160,85,15.248,46.48,3.472,92.24,2.704,20.51561
2025-08-29T15:33:00,160,85,15.248,46.48,3.472,92.192,2.704,20.59127
2025-08-29T15:45:02,159,85,15.248,45.632,3.472,92.192,2.704,20.66375
2025-08-29T15:57:00,157,85,15.248,43.808,3.472,92.24,2.704,20.73219
2025-08-29T16:09:06,157,85,15.248,43.984,3.472,92.208,2.672,20.79747
2025-08-29T16:21:05,158,85,15.248,44.752,3.472,92.144,2.672,20.85869
2025-08-29T16:33:02,157,85,15.248,43.84,3.472,92.112,2.656,20.91674
2025-08-29T16:45:02,157,85,15.248,44.496,3.472,92.08,2.688,20.97161
2025-08-29T16:57:04,156,85,15.248,42.72,3.472,91.984,2.688,21.02388
2025-08-29T17:09:01,156,85,15.248,42.944,3.472,91.936,2.704,21.07295
2025-08-29T17:21:05,156,85,15.248,42.752,3.472,91.888,2.704,21.12007
2025-08-29T17:33:01,156,85,15.248,42.928,3.472,91.904,2.72,21.16428
2025-08-29T17:45:01,155,85,15.248,42.56,3.472,91.952,2.72,21.206
2025-08-29T17:57:07,157,85,15.248,43.824,3.472,91.952,2.72,21.24646
2025-08-29T18:09:04,158,85,15.248,44.736,3.472,91.968,2.72,21.28352
2025-08-29T18:21:01,159,85,15.248,46.096,3.472,91.936,2.72,21.31893
2025-08-29T18:33:02,161,85,15.248,47.744,3.472,91.952,2.72,21.35244
2025-08-29T18:45:01,160,85,15.248,46.768,3.472,92.016,2.72,21.38419
2025-08-29T18:57:01,159,85,15.248,45.776,3.472,92.032,2.72,21.29961
2025-08-29T19:09:02,160,85,15.248,46.704,3.472,92.032,2.72,20.62092
2025-08-29T19:21:03,158,85,15.248,45.072,3.472,92.016,2.72,19.97481
2025-08-29T19:33:01,162,85,16.448,46.4,3.52,93.232,2.752,19.36861
2025-08-29T19:45:04,165,85,17.04,47.52,3.584,94.768,2.816,18.78988
2025-08-29T19:57:01,169,85,17.552,48.704,3.728,96.88,2.8,18.24395
2025-08-29T20:09:00,171,85,17.648,49.536,3.872,97.792,2.88,17.72884
2025-08-29T20:21:04,176,85,17.92,51.248,3.968,100.064,2.88,17.23536
2025-08-29T20:33:01,179,85,18.016,52.608,4.208,101.92,2.944,16.77326
2025-08-29T20:45:03,183,85,18.208,54.176,4.192,104.272,3.136,16.33529
2025-08-29T20:57:00,185,85,18.384,54.624,4.304,104.704,3.072,15.92126
2025-08-29T21:09:05,187,85,18.48,53.712,4.608,107.408,3.12,15.52459
2025-08-29T21:21:05,191,85,18.624,57.024,4.624,107.888,3.232,15.15151
2025-08-29T21:33:02,192,85,18.672,56.464,4.736,109.456,3.248,14.8011
2025-08-29T21:45:02,195,85,18.88,57.152,4.912,110.928,3.168,14.46712
2025-08-29T21:57:04,196,85,19.008,57.424,4.992,112.304,3.248,14.14947
2025-08-29T22:09:05,182,72,18.944,41.152,5.248,113.488,3.248,13.85038
2025-08-29T22:21:02,183,72,19.04,41.424,5.216,114.352,3.44,13.56793
2025-08-29T22:33:00,185,72,19.04,42.624,5.408,114.56,3.472,13.29923
2025-08-29T22:45:03,184,72,19.088,41.536,5.472,115.392,3.488,13.04414
2025-08-29T22:57:04,184,72,19.2,39.568,5.616,116.176,3.52,12.80374
2025-08-29T23:09:04,184,72,19.264,38.912,5.68,116.784,3.408,12.57508
2025-08-29T23:21:01,185,72,19.376,39.552,6.016,116.912,3.6,12.36072
2025-08-29T23:33:02,185,72,19.472,39.712,5.872,116.704,3.44,12.15532
2025-08-29T23:45:01,188,72,19.52,42.176,6.192,117.408,3.52,11.96244
2025-08-29T23:57:04,189,72,19.584,41.696,6.4,118.352,3.456,11.77849
2025-08-30T00:09:06,190,72,19.648,42.208,6.336,118.96,3.52,11.60512
2025-08-30T00:21:05,190,72,19.744,41.696,5.984,119.552,3.6,11.44081
2025-08-30T00:33:03,195,72,19.728,45.76,6.464,119.632,3.6,11.28566
2025-08-30T00:45:03,195,72,19.872,46.48,6.352,119.536,3.632,11.13833
2025-08-30T00:57:03,198,72,19.888,47.584,6.592,120.816,3.584,10.99887
2025-08-30T01:09:04,196,72,19.872,45.888,6.448,120.224,3.616,10.86704
2025-08-30T01:21:03,196,72,19.952,45.696,6.528,121.2,3.6,10.74211
2025-08-30T01:33:01,197,72,19.904,45.776,6.768,121.104,3.568,10.62422
2025-08-30T01:45:02,199,72,20,47.744,6.944,121.568,3.696,10.51129
2025-08-30T01:57:03,197,72,20.016,46.048,6.656,121.488,3.68,10.40574
2025-08-30T02:09:03,199,72,20.064,46.96,6.8,122.288,3.648,10.30531
2025-08-30T02:21:04,197,72,20.128,44.896,6.704,121.728,3.712,10.2098
2025-08-30T02:33:04,200,72,20.096,47.264,7.152,121.808,3.76,10.11971
2025-08-30T02:45:02,201,72,20.192,47.808,7.248,122.56,3.712,10.03493
2025-08-30T02:57:02,198,72,20.24,45.216,6.864,122.336,3.744,9.954203
2025-08-30T03:09:04,198,72,20.208,43.984,7.248,123.456,3.696,9.877365
2025-08-30T03:21:01,200,72,20.272,46.816,6.912,123.04,3.744,9.805273
2025-08-30T03:33:00,202,72,20.192,48.128,6.816,123.456,3.76,9.737144
2025-08-30T03:45:01,200,72,20.192,45.408,7.376,123.648,3.776,9.671936
2025-08-30T03:57:01,200,72,20.272,45.36,7.408,123.568,3.76,9.610502
2025-08-30T04:09:01,203,72,20.32,48.128,7.184,124,3.76,9.552443
2025-08-30T04:21:01,202,72,20.336,46.96,7.2,124.304,3.712,9.497246
2025-08-30T04:33:02,200,72,20.416,45.488,7.216,123.936,3.744,9.444886
2025-08-30T04:45:00,201,72,20.368,45.36,7.488,124.416,3.776,9.39571
2025-08-30T04:57:00,200,72,20.32,45.536,7.312,123.92,3.856,9.348981
2025-08-30T05:09:02,202,72,20.4,46.752,7.504,123.808,3.776,9.304586
2025-08-30T05:21:02,204,72,20.48,48.656,7.648,124.272,3.824,9.262662
2025-08-30T05:33:00,203,72,20.432,47.744,7.616,124.384,3.808,9.223091
2025-08-30T05:45:02,200,72,20.384,44.896,7.36,124.464,3.744,9.18541
2025-08-30T05:57:03,201,72,20.352,44.976,7.888,124.432,3.808,9.149695
2025-08-30T06:09:03,223,85,20.576,67.488,7.472,124.32,3.872,9.116055
2025-08-30T06:21:00,224,85,20.624,68.336,7.52,124.464,3.76,9.084331
2025-08-30T06:33:00,225,85,20.56,68.128,7.584,125.648,3.888,9.054149
2025-08-30T06:45:04,227,85,20.592,69.616,7.792,125.52,3.904,9.025305
2025-08-30T06:57:02,224,85,20.544,67.696,7.68,125.104,3.728,8.99833
2025-08-30T07:09:02,222,85,20.512,66.64,7.296,123.92,3.824,9.519589
2025-08-30T07:21:04,218,85,20.256,65.52,6.864,122.432,3.696,10.21567
2025-08-30T07:33:01,214,85,20.08,63.376,6.912,120.848,3.632,10.86043
2025-08-30T07:45:01,211,85,19.808,62.928,6.464,118.752,3.696,11.47735
2025-08-30T07:57:05,207,85,19.52,60.624,6.032,117.664,3.504,12.06412
2025-08-30T08:09:03,205,85,19.456,60.544,5.952,116.304,3.408,12.61763
2025-08-30T08:21:04,205,85,19.344,62.08,5.376,115.44,3.456,13.14219
2025-08-30T08:33:01,201,85,19.2,59.808,5.392,113.632,3.376,13.63665
2025-08-30T08:45:03,199,85,19.04,59.968,5.024,112.096,3.296,14.10785
2025-08-30T08:57:00,193,85,18.896,56.144,5.024,110.048,3.344,14.55078
2025-08-30T09:09:00,190,85,18.672,55.2,4.8,108.56,3.232,14.97291
2025-08-30T09:21:03,191,85,18.624,58.128,4.56,107.456,3.168,15.37469
2025-08-30T09:33:00,188,85,18.48,56.288,4.512,105.76,3.024,15.74892
2025-08-30T09:45:05,188,85,18.32,57.776,4.272,104.64,3.04,16.11109
2025-08-30T09:57:01,184,85,18.224,55.808,4.176,103.008,3.008,16.44683
2025-08-30T10:09:03,181,85,18.192,53.744,4.224,101.952,2.928,16.7686
2025-08-30T10:21:05,181,85,18.032,55.28,4.128,100.88,2.976,17.07185
2025-08-30T10:33:02,177,85,17.936,53.248,4.176,99.152,2.864,17.35978
2025-08-30T10:45:01,176,85,17.856,53.44,3.888,98.608,2.88,17.63067
2025-08-30T10:57:01,175,85,17.824,54.016,3.92,97.056,2.848,17.8884
2025-08-30T11:09:00,174,85,17.504,54.032,3.776,96.32,2.832,18.13218
2025-08-30T11:21:03,172,85,17.44,52.624,3.728,96.32,2.816,18.36428
2025-08-30T11:33:01,170,85,17.488,51.392,3.632,95.472,2.816,18.58243
2025-08-30T11:45:03,167,85,17.232,49.92,3.712,94.336,2.768,18.79032
2025-08-30T11:57:01,165,85,17.216,47.952,3.664,94.336,2.784,18.98608
2025-08-30T12:09:02,164,85,17.04,46.96,3.6,93.808,2.752,19.17175
2025-08-30T12:21:00,162,85,16.912,46.496,3.584,92.944,2.816,19.34725
2025-08-30T12:33:02,160,85,16.288,45.232,3.552,92.784,2.736,19.51406
2025-08-30T12:45:02,161,85,15.776,47.216,3.568,92.256,2.72,19.67186
2025-08-30T12:57:01,159,85,16.176,45.408,3.52,91.872,2.736,19.82043
2025-08-30T13:09:02,158,85,15.52,45.568,3.472,91.536,2.72,19.96227
2025-08-30T13:21:03,159,85,15.248,46.32,3.472,91.52,2.72,20.09687
2025-08-30T13:33:04,161,85,15.248,48.48,3.472,91.536,2.72,20.22336
2025-08-30T13:45:04,161,85,15.248,48.688,3.472,91.6,2.72,20.34319
2025-08-30T13:57:04,158,85,15.248,45.248,3.472,91.552,2.72,20.45697
2025-08-30T14:09:04,159,85,15.248,46.048,3.472,91.552,2.72,20.56432
2025-08-30T14:21:01,160,85,15.248,47.52,3.472,91.536,2.72,20.66584
2025-08-30T14:33:01,159,85,15.248,46.24,3.472,91.552,2.72,20.76228
2025-08-30T14:45:02,161,85,15.248,48.192,3.472,91.568,2.72,20.85389
2025-08-30T14:57:01,161,85,15.248,48.128,3.472,91.552,2.72,20.94018
2025-08-30T15:09:01,160,85,15.248,47.088,3.472,91.552,2.72,21.02199
2025-08-30T15:21:04,159,85,15.248,46.864,3.472,91.584,2.72,21.10004
2025-08-30T15:33:03,158,85,15.248,45.376,3.472,91.6,2.72,21.17328
2025-08-30T15:45:04,159,85,15.248,46.72,3.472,91.6,2.72,21.24282
2025-08-30T15:57:01,160,85,15.248,47.408,3.472,91.6,2.72,21.30829
2025-08-30T16:09:03,160,85,15.248,48.016,3.472,91.536,2.72,21.3707
2025-08-30T16:21:00,159,85,15.248,46.544,3.472,91.504,2.72,21.43002
2025-08-30T16:33:03,160,85,15.248,47.28,3.472,91.392,2.72,21.4856
2025-08-30T16:45:00,161,85,15.248,48.208,3.472,91.376,2.72,21.53829
2025-08-30T16:57:00,161,85,15.248,48.176,3.472,91.424,2.72,21.58837
